date,high,low,close,tic
2022-01-03,59.22539563571515,57.76642227172852,57.76642227172852,VALE3.SA
2022-01-03,11.831385397923851,11.449727413069276,11.45767879486084,BBAS3.SA
2022-01-03,16.07387421619269,15.551145387322888,15.828845024108888,ITUB3.SA
2022-01-03,48.07671347167869,45.39679359514016,45.765506744384766,RENT3.SA
2022-01-03,13.774208861300242,13.428523777767856,13.5880708694458,ABEV3.SA
2022-01-03,11.663485755982494,11.388065176126778,11.611595153808594,PETR4.SA
2022-01-03,21.13605143131971,20.257463455200195,20.257463455200195,PRIO3.SA
2022-01-03,31.54649923610772,30.17081642150879,30.17081642150879,WEGE3.SA
2022-01-03,21.095424753385657,19.751821517944336,19.751821517944336,LREN3.SA
2022-01-03,14.361323861582834,13.95038162062708,14.195505142211914,BBDC4.SA
2022-01-04,13.650116672292311,13.331023332204389,13.57034397125244,ABEV3.SA
2022-01-04,46.24213993577347,45.00110257449825,46.02630615234375,RENT3.SA
2022-01-04,16.21272224641428,15.804340854279324,16.180051803588867,ITUB3.SA
2022-01-04,20.15404595454698,19.204110449151887,19.51219749450684,LREN3.SA
2022-01-04,11.735334068113216,11.539745255800907,11.655502319335938,PETR4.SA
2022-01-04,20.816565902197997,19.997881136021157,20.6867733001709,PRIO3.SA
2022-01-04,14.375179231305085,14.122603151901988,14.288581848144531,BBDC4.SA
2022-01-04,11.588870244434789,11.378163995262977,11.469602584838867,BBAS3.SA
2022-01-04,58.55884248850074,56.95175280257626,57.085060119628906,VALE3.SA
2022-01-04,30.4629178523792,29.91641160019962,30.02005958557129,WEGE3.SA
2022-01-05,20.606902012174228,18.460350036621094,18.460350036621094,PRIO3.SA
2022-01-05,11.521285275483738,11.211189050750848,11.27877426147461,BBAS3.SA
2022-01-05,58.27002166401288,57.122097019187066,57.62570190429688,VALE3.SA
2022-01-05,11.683441190880512,11.152557157758688,11.204447746276855,PETR4.SA
2022-01-05,29.92582999320541,28.361696716618518,28.43707656860352,WEGE3.SA
2022-01-05,46.628828425124105,44.26366031349485,44.69532775878906,RENT3.SA
2022-01-05,19.666243503801397,18.528031592075585,18.56226348876953,LREN3.SA
2022-01-05,13.552615614604186,13.260113186219952,13.304431915283203,ABEV3.SA
2022-01-05,14.375179928058117,14.05044010398433,14.187551498413086,BBDC4.SA
2022-01-05,16.261725267872492,15.828840708368558,15.853343963623049,ITUB3.SA
2022-01-06,11.435962239099988,11.11264204958707,11.196465492248535,PETR4.SA
2022-01-06,19.632010021023984,18.34831310094369,19.51219749450684,LREN3.SA
2022-01-06,19.40882573917673,18.650044278329567,18.929594039916992,PRIO3.SA
2022-01-06,13.348750064268032,12.994201092478615,13.091702461242676,ABEV3.SA
2022-01-06,29.190881378869648,28.22978671105408,28.42765998840332,WEGE3.SA
2022-01-06,45.48671633050101,44.02085296985271,44.8661994934082,RENT3.SA
2022-01-06,59.50681117798734,57.99599659692291,58.78843307495117,VALE3.SA
2022-01-06,16.171880181169936,15.804336515070208,16.139209747314453,ITUB3.SA
2022-01-06,11.473581100260642,11.21119157790123,11.37021541595459,BBAS3.SA
2022-01-06,14.425694622420565,14.108169372900765,14.38961124420166,BBDC4.SA
2022-01-07,45.621619147766765,44.04784207146087,44.48849868774414,RENT3.SA
2022-01-07,20.01711983702296,19.05862673720633,19.67480087280273,LREN3.SA
2022-01-07,11.292265729074987,11.104659560626391,11.248357772827148,PETR4.SA
2022-01-07,16.416908004425114,15.894181049168278,16.392406463623047,ITUB3.SA
2022-01-07,11.457675796615051,11.29070061411379,11.382139205932615,BBAS3.SA
2022-01-07,20.247478955049857,18.80978765715006,19.78821563720703,PRIO3.SA
2022-01-07,14.59889030456543,14.086522048016162,14.59889030456543,BBDC4.SA
2022-01-07,62.2099838256836,59.092079361979,62.2099838256836,VALE3.SA
2022-01-07,28.57841322287043,27.60789606768282,27.711544036865234,WEGE3.SA
2022-01-07,13.118294602918349,12.808064328858755,12.878973960876465,ABEV3.SA
