Date,High,Low,Close,tic
2022-01-03 00:00:00-03:00,59.22539563571515,57.76642227172852,57.766422271728516,VALE3.SA
2022-01-04 00:00:00-03:00,58.55884248850074,56.95175280257626,57.085060119628906,VALE3.SA
2022-01-05 00:00:00-03:00,58.27002166401288,57.122097019187066,57.625701904296875,VALE3.SA
2022-01-06 00:00:00-03:00,59.50681117798734,57.99599659692291,58.78843307495117,VALE3.SA
2022-01-07 00:00:00-03:00,62.2099838256836,59.092079361978996,62.209983825683594,VALE3.SA
2022-01-10 00:00:00-03:00,62.40993250361735,60.95096523218286,61.46937942504883,VALE3.SA
2022-01-11 00:00:00-03:00,63.06167681179242,61.69897882661285,62.6395378112793,VALE3.SA
2022-01-12 00:00:00-03:00,64.1207210890573,62.89873812070568,63.32087707519531,VALE3.SA
2022-01-13 00:00:00-03:00,63.12091853813949,61.98780336646227,62.35810089111328,VALE3.SA
2022-01-14 00:00:00-03:00,62.898734261848645,61.40273483166476,62.72099304199219,VALE3.SA
2022-01-17 00:00:00-03:00,62.654348774893265,62.209992813427306,62.3951416015625,VALE3.SA
2022-01-18 00:00:00-03:00,64.34288472874071,62.565461437845066,63.920745849609375,VALE3.SA
2022-01-19 00:00:00-03:00,65.91296695229254,65.08349836777637,65.32789611816406,VALE3.SA
2022-01-20 00:00:00-03:00,65.89074943995708,64.16516143570581,64.21700286865234,VALE3.SA
2022-01-21 00:00:00-03:00,64.23181690630365,62.46178938053306,62.883934020996094,VALE3.SA
2022-01-24 00:00:00-03:00,62.18035170046308,60.78803522013747,62.11370086669922,VALE3.SA
2022-01-25 00:00:00-03:00,62.98761057918841,61.506420495259626,62.254417419433594,VALE3.SA
2022-01-26 00:00:00-03:00,64.10591177068967,62.07668272423796,62.43217086791992,VALE3.SA
2022-01-27 00:00:00-03:00,63.29126181657739,61.66935660498266,62.57288360595703,VALE3.SA
2022-01-28 00:00:00-03:00,63.9503800888646,61.34348805396679,61.95818328857422,VALE3.SA
2022-01-31 00:00:00-03:00,61.42495348026278,59.89192199707031,59.89192199707031,VALE3.SA
2022-02-01 00:00:00-03:00,63.19497940289138,60.262223570139916,63.1801643371582,VALE3.SA
2022-02-02 00:00:00-03:00,63.90595737199502,62.743223190665006,63.53565979003906,VALE3.SA
2022-02-03 00:00:00-03:00,64.2688469603989,63.18757870685887,63.50603485107422,VALE3.SA
2022-02-04 00:00:00-03:00,65.29827836978471,63.35792253398474,65.17237854003906,VALE3.SA
2022-02-07 00:00:00-03:00,66.83129042498253,65.28344960548715,66.74982452392578,VALE3.SA
2022-02-08 00:00:00-03:00,67.74963225637816,66.28325168820913,67.68297576904297,VALE3.SA
2022-02-09 00:00:00-03:00,67.98663131481312,66.15736054404417,67.69779968261719,VALE3.SA
2022-02-10 00:00:00-03:00,69.97142439244647,68.15696308873954,69.51966094970703,VALE3.SA
2022-02-11 00:00:00-03:00,69.17158480884511,67.83851134292715,68.11253356933594,VALE3.SA
2022-02-14 00:00:00-03:00,68.26064773068963,67.26084549449952,67.81629180908203,VALE3.SA
2022-02-15 00:00:00-03:00,66.60913155820761,64.95019430520412,65.8018798828125,VALE3.SA
2022-02-16 00:00:00-03:00,67.11271729043882,65.98700978739224,66.28324890136719,VALE3.SA
2022-02-17 00:00:00-03:00,65.91295310830792,63.224595369568306,63.43196105957031,VALE3.SA
2022-02-18 00:00:00-03:00,64.4539850678411,63.269034140505205,63.56527328491211,VALE3.SA
2022-02-21 00:00:00-03:00,65.16495203359854,63.32087207797081,63.61711120605469,VALE3.SA
2022-02-22 00:00:00-03:00,64.7280038455256,63.54305298079272,64.72059631347656,VALE3.SA
2022-02-23 00:00:00-03:00,65.42417012103931,63.3579147106322,64.03926086425781,VALE3.SA
2022-02-24 00:00:00-03:00,65.20198543266768,62.010022744026905,64.8316879272461,VALE3.SA
2022-02-25 00:00:00-03:00,68.4383982921182,63.02464407994168,68.34211730957031,VALE3.SA
2022-03-02 00:00:00-03:00,73.83732696184191,71.88215640939214,73.80030059814453,VALE3.SA
2022-03-03 00:00:00-03:00,74.99265044978605,73.68920168217059,73.83731842041016,VALE3.SA
2022-03-04 00:00:00-03:00,75.60734618365153,72.66718857201352,75.51847839355469,VALE3.SA
2022-03-07 00:00:00-03:00,78.42901868666982,76.92561160544815,77.81432342529297,VALE3.SA
2022-03-08 00:00:00-03:00,79.32513514546878,73.85213825471776,74.40017700195312,VALE3.SA
2022-03-09 00:00:00-03:00,73.67668358396317,71.18490016093779,72.43848419189453,VALE3.SA
2022-03-10 00:00:00-03:00,74.83029174804688,72.35389274273432,74.83029174804688,VALE3.SA
2022-03-11 00:00:00-03:00,75.6839563813883,74.41499348263042,74.43806457519531,VALE3.SA
2022-03-14 00:00:00-03:00,73.2152365525766,70.1774217393604,70.44659423828125,VALE3.SA
2022-03-15 00:00:00-03:00,68.89308193420354,67.12422398092386,68.4239501953125,VALE3.SA
2022-03-16 00:00:00-03:00,72.20006469952413,68.68542597672527,70.08512878417969,VALE3.SA
2022-03-17 00:00:00-03:00,73.04604513479714,71.19258935404814,72.52307891845703,VALE3.SA
2022-03-18 00:00:00-03:00,73.89971160888672,72.13855175998401,73.89971160888672,VALE3.SA
2022-03-21 00:00:00-03:00,76.46840123216641,74.71492782445239,75.9915771484375,VALE3.SA
2022-03-22 00:00:00-03:00,76.10693902644402,73.97662407527515,74.29193878173828,VALE3.SA
2022-03-23 00:00:00-03:00,76.09154961088122,74.0535193137348,74.17656707763672,VALE3.SA
2022-03-24 00:00:00-03:00,75.06100242682048,73.2998367816858,74.53034973144531,VALE3.SA
2022-03-25 00:00:00-03:00,75.59934911767851,72.52307864888216,73.23831176757812,VALE3.SA
2022-03-28 00:00:00-03:00,74.09197413952084,71.99242275344432,73.32290649414062,VALE3.SA
2022-03-29 00:00:00-03:00,73.56901085060154,71.83091639819061,72.69226837158203,VALE3.SA
2022-03-30 00:00:00-03:00,74.68415672818284,73.26906926232452,73.73051452636719,VALE3.SA
2022-03-31 00:00:00-03:00,74.51497872094552,73.33830592498553,73.52288055419922,VALE3.SA
2022-04-01 00:00:00-03:00,74.98409913302977,73.8843321110445,74.56880187988281,VALE3.SA
2022-04-04 00:00:00-03:00,75.56089596930543,74.25348332244269,75.3224868774414,VALE3.SA
2022-04-05 00:00:00-03:00,75.19942803980449,72.92298867664694,73.1460189819336,VALE3.SA
2022-04-06 00:00:00-03:00,74.38421908748467,73.31521559465854,74.25347900390625,VALE3.SA
2022-04-07 00:00:00-03:00,75.13022106109247,73.16909619470775,74.69953918457031,VALE3.SA
2022-04-08 00:00:00-03:00,74.90718273889856,72.7691758260406,73.1767807006836,VALE3.SA
2022-04-11 00:00:00-03:00,72.83840340755674,71.4617714780306,72.29236602783203,VALE3.SA
2022-04-12 00:00:00-03:00,73.53055590189072,71.70786352313638,71.80784606933594,VALE3.SA
2022-04-13 00:00:00-03:00,72.5846080546365,71.37717198967532,71.83092498779297,VALE3.SA
2022-04-14 00:00:00-03:00,72.29236265183813,70.26202442548605,70.82344055175781,VALE3.SA
2022-04-18 00:00:00-03:00,70.7542240706935,69.22378108424402,69.65445709228516,VALE3.SA
2022-04-19 00:00:00-03:00,68.97767411958422,66.78582679105332,67.43184661865234,VALE3.SA
2022-04-20 00:00:00-03:00,66.65508852975852,64.90930763207227,65.67837524414062,VALE3.SA
2022-04-22 00:00:00-03:00,64.14024358057296,61.5869392014672,61.871490478515625,VALE3.SA
2022-04-25 00:00:00-03:00,61.22547216867072,59.63350246972642,60.817867279052734,VALE3.SA
2022-04-26 00:00:00-03:00,61.00244706965802,59.87191666114459,59.98727798461914,VALE3.SA
2022-04-27 00:00:00-03:00,63.60189125538644,61.64077230085509,63.19428634643555,VALE3.SA
2022-04-28 00:00:00-03:00,65.79373917565543,62.16373896354747,64.7554931640625,VALE3.SA
2022-04-29 00:00:00-03:00,67.0626924423143,64.0556411743164,64.0556411743164,VALE3.SA
2022-05-02 00:00:00-03:00,63.98642564804908,62.01761435657695,63.771087646484375,VALE3.SA
2022-05-03 00:00:00-03:00,64.76318696513137,63.20967287314547,63.448081970214844,VALE3.SA
2022-05-04 00:00:00-03:00,63.201980394171116,61.41005134211651,62.917423248291016,VALE3.SA
2022-05-05 00:00:00-03:00,63.986441511836894,60.81788578750232,61.77922058105469,VALE3.SA
2022-05-06 00:00:00-03:00,62.217568327430946,60.179538069156784,61.3408317565918,VALE3.SA
2022-05-09 00:00:00-03:00,59.97189612886084,58.510666464210466,58.82598114013672,VALE3.SA
2022-05-10 00:00:00-03:00,59.17206324928755,57.5800935458628,58.095367431640625,VALE3.SA
2022-05-11 00:00:00-03:00,61.440811688783285,59.31049696321756,60.5179328918457,VALE3.SA
2022-05-12 00:00:00-03:00,59.91037368774414,58.349167229834926,59.91037368774414,VALE3.SA
2022-05-13 00:00:00-03:00,61.025524861057754,59.83347336766289,59.84115982055664,VALE3.SA
2022-05-16 00:00:00-03:00,62.01760950612227,60.38718411568869,61.63307571411133,VALE3.SA
2022-05-17 00:00:00-03:00,63.00200902704749,60.64866432345411,61.37158966064453,VALE3.SA
2022-05-18 00:00:00-03:00,60.948615173647696,59.54121987562848,59.818084716796875,VALE3.SA
2022-05-19 00:00:00-03:00,61.817662025973526,59.579677982752614,61.410057067871094,VALE3.SA
2022-05-20 00:00:00-03:00,63.41731699388601,61.971471940631666,62.49443817138672,VALE3.SA
2022-05-23 00:00:00-03:00,64.33250960843849,63.271192504268896,63.771087646484375,VALE3.SA
2022-05-24 00:00:00-03:00,64.67090378514939,62.29448727228359,64.63245391845703,VALE3.SA
2022-05-25 00:00:00-03:00,65.21694658907839,64.14794290168201,64.83241271972656,VALE3.SA
2022-05-26 00:00:00-03:00,65.10158885729801,63.909531449333926,64.79396057128906,VALE3.SA
2022-05-27 00:00:00-03:00,66.04753203394971,65.14003191228352,65.92448425292969,VALE3.SA
2022-05-30 00:00:00-03:00,67.22420249822036,66.14750667245073,66.63970947265625,VALE3.SA
2022-05-31 00:00:00-03:00,67.2395864305321,65.37844408265892,66.30132293701172,VALE3.SA
